Season,TeamID,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,Opp_Score,Opp_FGM,Opp_FGA,Opp_FGM3,Opp_FGA3,Opp_FTM,Opp_FTA,Opp_OR,Opp_DR,Opp_Ast,Opp_TO,Opp_Stl,Opp_Blk,Opp_PF,Poss,OppPoss,Games,Wins,Avg_Off_Eff,Avg_Def_Eff,Net_Rating,EFG_Pct,TO_Rate,OR_Pct,Win_Pct,Overall_Win_Pct,Avg_Score,Avg_FGM,Avg_FGA,Avg_FGM3,Avg_FGA3,Avg_FTM,Avg_FTA,Avg_OR,Avg_DR,Avg_Ast,Avg_TO,Avg_Stl,Avg_Blk,Avg_PF,Avg_Opp_Score,Avg_Opp_FGM,Avg_Opp_FGA,Avg_Opp_FGM3,Avg_Opp_FGA3,Avg_Opp_FTM,Avg_Opp_FTA,Avg_Opp_OR,Avg_Opp_DR,Avg_Opp_Ast,Avg_Opp_TO,Avg_Opp_Stl,Avg_Opp_Blk,Avg_Opp_PF,Home_Win_Pct,Away_Win_Pct,Last_14_Days_Win_Pct,End_Season_Elo,seed
2015,1610612752,8653.0,3245.0,7400.0,657.0,1890.0,1506.0,1877.0,912.0,3008.0,1816.0,1197.0,513.0,503.0,1754.0,8853.0,3323.0,7547.0,669.0,2000.0,1538.0,2059.0,961.0,2949.0,1813.0,1030.0,633.0,368.0,1647.0,8576.575,8594.025,88,36,100.89108997472766,103.0134308429403,-2.122340868212632,0.4829054054054054,0.1395662021261401,0.23620823620823622,0.4090909090909091,0.4090909090909091,98.32954545454545,36.875,84.0909090909091,7.465909090909091,21.477272727272727,17.113636363636363,21.329545454545453,10.363636363636363,34.18181818181818,20.636363636363637,13.602272727272727,5.829545454545454,5.715909090909091,19.931818181818183,100.60227272727273,37.76136363636363,85.76136363636364,7.6022727272727275,22.727272727272727,17.477272727272727,23.397727272727273,10.920454545454545,33.51136363636363,20.602272727272727,11.704545454545455,7.193181818181818,4.181818181818182,18.71590909090909,0.4772727272727273,0.3409090909090909,0.2857142857142857,1377.9421351408746,25
2015,1610612753,9165.0,3539.0,7808.0,708.0,2019.0,1379.0,1827.0,941.0,2984.0,2113.0,1285.0,748.0,454.0,1921.0,9269.0,3400.0,7478.0,803.0,2278.0,1666.0,2237.0,912.0,3078.0,2062.0,1375.0,681.0,484.0,1665.0,9019.825,9003.575,90,41,101.60951016233683,102.94799565728057,-1.3384854949437397,0.49859118852459017,0.14246396132962666,0.23413784523513312,0.45555555555555555,0.45555555555555555,101.83333333333333,39.32222222222222,86.75555555555556,7.866666666666666,22.433333333333334,15.322222222222223,20.3,10.455555555555556,33.15555555555556,23.477777777777778,14.277777777777779,8.311111111111112,5.044444444444444,21.344444444444445,102.9888888888889,37.77777777777778,83.08888888888889,8.922222222222222,25.31111111111111,18.511111111111113,24.855555555555554,10.133333333333333,34.2,22.91111111111111,15.277777777777779,7.566666666666666,5.377777777777778,18.5,0.5777777777777777,0.3333333333333333,0.5,1435.1930426427602,22
2015,1610612754,9750.0,3627.0,8099.0,771.0,2211.0,1725.0,2249.0,997.0,3245.0,1999.0,1408.0,854.0,484.0,1938.0,9568.0,3544.0,8143.0,797.0,2393.0,1683.0,2241.0,1063.0,3231.0,1957.0,1504.0,726.0,420.0,1989.0,9578.275,9648.475,96,53,101.79285936141946,99.1659303672342,2.6269289941852634,0.49543153475737745,0.14699932921115755,0.2358088930936613,0.5520833333333334,0.5520833333333334,101.5625,37.78125,84.36458333333333,8.03125,23.03125,17.96875,23.427083333333332,10.385416666666666,33.802083333333336,20.822916666666668,14.666666666666666,8.895833333333334,5.041666666666667,20.1875,99.66666666666667,36.916666666666664,84.82291666666667,8.302083333333334,24.927083333333332,17.53125,23.34375,11.072916666666666,33.65625,20.385416666666668,15.666666666666666,7.5625,4.375,20.71875,0.6458333333333334,0.4583333333333333,0.3333333333333333,1547.9944274827828,12
2015,1610612755,8657.0,3198.0,7463.0,825.0,2470.0,1436.0,2073.0,856.0,2853.0,1895.0,1494.0,758.0,534.0,1958.0,9559.0,3520.0,7597.0,689.0,1927.0,1830.0,2335.0,974.0,3253.0,2094.0,1380.0,772.0,502.0,1752.0,9085.675,9112.125,89,12,95.28185853004868,104.90417987022786,-9.622321340179184,0.4837866809593997,0.16443467326313127,0.2083231929909954,0.1348314606741573,0.1348314606741573,97.26966292134831,35.93258426966292,83.85393258426966,9.269662921348315,27.752808988764045,16.134831460674157,23.292134831460675,9.617977528089888,32.056179775280896,21.292134831460675,16.786516853932586,8.51685393258427,6.0,22.0,107.40449438202248,39.550561797752806,85.35955056179775,7.741573033707865,21.651685393258425,20.56179775280899,26.235955056179776,10.9438202247191,36.550561797752806,23.528089887640448,15.50561797752809,8.674157303370787,5.640449438202247,19.685393258426966,0.20454545454545456,0.06666666666666667,0.14285714285714285,1186.99671641295,32
2015,1610612756,8887.0,3283.0,7556.0,796.0,2281.0,1525.0,2036.0,1011.0,2939.0,1843.0,1518.0,702.0,341.0,2015.0,9412.0,3418.0,7372.0,809.0,2185.0,1767.0,2371.0,896.0,2975.0,1945.0,1348.0,844.0,478.0,1904.0,9030.1,8950.225,88,27,98.4152999413074,105.15936750193431,-6.744067560626917,0.48716251985177345,0.1681044506705352,0.25363773206221774,0.3068181818181818,0.3068181818181818,100.98863636363636,37.30681818181818,85.86363636363636,9.045454545454545,25.920454545454547,17.329545454545453,23.136363636363637,11.488636363636363,33.39772727272727,20.943181818181817,17.25,7.9772727272727275,3.875,22.897727272727273,106.95454545454545,38.84090909090909,83.77272727272727,9.193181818181818,24.829545454545453,20.079545454545453,26.943181818181817,10.181818181818182,33.80681818181818,22.102272727272727,15.318181818181818,9.590909090909092,5.431818181818182,21.636363636363637,0.36363636363636365,0.25,0.375,1346.6864866600868,29
2015,1610612757,10505.0,3842.0,8634.0,1070.0,2891.0,1751.0,2333.0,1172.0,3420.0,2132.0,1475.0,690.0,456.0,2213.0,10452.0,3834.0,8496.0,861.0,2336.0,1923.0,2635.0,1064.0,3350.0,2160.0,1328.0,779.0,524.0,1980.0,10045.175,10011.625,100,52,104.57757082380348,104.39863658496998,0.1789342388335058,0.5069492703266157,0.14683666536421716,0.25917735515258733,0.52,0.52,105.05,38.42,86.34,10.7,28.91,17.51,23.33,11.72,34.2,21.32,14.75,6.9,4.56,22.13,104.52,38.34,84.96,8.61,23.36,19.23,26.35,10.64,33.5,21.6,13.28,7.79,5.24,19.8,0.6938775510204082,0.35294117647058826,0.42857142857142855,1604.0666692928758,13
2015,1610612758,9350.0,3499.0,7574.0,705.0,1994.0,1647.0,2274.0,936.0,2969.0,2135.0,1433.0,791.0,401.0,1792.0,9530.0,3546.0,7712.0,895.0,2457.0,1543.0,2029.0,1001.0,2972.0,2102.0,1426.0,780.0,461.0,1967.0,9151.15,9100.775,88,38,102.17295094059217,104.71635657402804,-2.5434056334358672,0.5085159757063639,0.15659234085333537,0.23950870010235414,0.4318181818181818,0.4318181818181818,106.25,39.76136363636363,86.06818181818181,8.011363636363637,22.65909090909091,18.71590909090909,25.84090909090909,10.636363636363637,33.73863636363637,24.261363636363637,16.28409090909091,8.988636363636363,4.556818181818182,20.363636363636363,108.29545454545455,40.29545454545455,87.63636363636364,10.170454545454545,27.920454545454547,17.53409090909091,23.056818181818183,11.375,33.77272727272727,23.886363636363637,16.204545454545453,8.863636363636363,5.238636363636363,22.352272727272727,0.46511627906976744,0.4,0.5,1431.1457594777196,23
2015,1610612759,10073.0,3880.0,8095.0,693.0,1831.0,1620.0,2027.0,901.0,3350.0,2344.0,1288.0,828.0,582.0,1744.0,9121.0,3483.0,8008.0,651.0,1982.0,1504.0,1966.0,923.0,3101.0,2027.0,1460.0,719.0,383.0,1921.0,9444.825,9478.85,98,75,106.65099670983844,96.22475300273767,10.426243707100767,0.5221124150710315,0.1363709756400992,0.22513743128435781,0.7653061224489796,0.7653061224489796,102.78571428571429,39.59183673469388,82.60204081632654,7.071428571428571,18.683673469387756,16.53061224489796,20.683673469387756,9.193877551020408,34.183673469387756,23.918367346938776,13.142857142857142,8.448979591836734,5.938775510204081,17.79591836734694,93.07142857142857,35.54081632653061,81.71428571428571,6.642857142857143,20.224489795918366,15.346938775510203,20.06122448979592,9.418367346938776,31.642857142857142,20.683673469387756,14.89795918367347,7.336734693877551,3.9081632653061225,19.602040816326532,0.9183673469387755,0.6122448979591837,0.3333333333333333,1732.3710104060606,3
2015,1610612760,11588.0,4303.0,9093.0,882.0,2540.0,2100.0,2698.0,1361.0,3745.0,2391.0,1668.0,789.0,620.0,2192.0,10823.0,4041.0,9215.0,861.0,2511.0,1880.0,2506.0,1151.0,3067.0,2257.0,1390.0,928.0,469.0,2161.0,10681.55,10644.35,106,71,108.48612794959533,101.67835518373597,6.8077727658593545,0.5217200043989882,0.15615711202962118,0.30736224028906955,0.6698113207547169,0.6698113207547169,109.32075471698113,40.594339622641506,85.78301886792453,8.320754716981131,23.962264150943398,19.81132075471698,25.452830188679247,12.839622641509434,35.33018867924528,22.556603773584907,15.735849056603774,7.443396226415095,5.849056603773585,20.67924528301887,102.10377358490567,38.12264150943396,86.93396226415095,8.122641509433961,23.68867924528302,17.735849056603772,23.641509433962263,10.858490566037736,28.933962264150942,21.29245283018868,13.11320754716981,8.754716981132075,4.4245283018867925,20.38679245283019,0.7735849056603774,0.5660377358490566,0.42857142857142855,1696.7079101176353,5
2015,1610612761,10953.0,3924.0,8854.0,893.0,2519.0,2212.0,2881.0,1129.0,3545.0,1969.0,1439.0,848.0,549.0,2213.0,10628.0,3929.0,8796.0,931.0,2527.0,1839.0,2431.0,1011.0,3415.0,2281.0,1497.0,723.0,577.0,2379.0,10532.475,10436.725,109,71,103.99265129990813,101.83271093182967,2.159940368078466,0.49361870341088776,0.13662505726336877,0.24845950704225353,0.6513761467889908,0.6513761467889908,100.4862385321101,36.0,81.22935779816514,8.192660550458715,23.110091743119266,20.293577981651374,26.431192660550458,10.357798165137615,32.522935779816514,18.06422018348624,13.20183486238532,7.779816513761468,5.036697247706422,20.30275229357798,97.5045871559633,36.04587155963303,80.69724770642202,8.541284403669724,23.18348623853211,16.871559633027523,22.30275229357798,9.275229357798166,31.3302752293578,20.926605504587155,13.73394495412844,6.63302752293578,5.293577981651376,21.825688073394495,0.7857142857142857,0.5094339622641509,0.375,1620.566101627284,6
2015,1610612762,8694.0,3194.0,7146.0,739.0,2097.0,1567.0,2121.0,948.0,2907.0,1675.0,1338.0,704.0,460.0,1816.0,8544.0,3173.0,7145.0,712.0,2000.0,1486.0,2005.0,843.0,2766.0,1692.0,1260.0,707.0,429.0,1809.0,8543.475,8514.375,89,43,101.76187090147744,100.34794098216251,1.4139299193149242,0.49867058494262523,0.15661074679799494,0.2552504038772213,0.48314606741573035,0.48314606741573035,97.68539325842697,35.8876404494382,80.29213483146067,8.303370786516854,23.56179775280899,17.60674157303371,23.831460674157302,10.651685393258427,32.662921348314605,18.820224719101123,15.03370786516854,7.910112359550562,5.168539325842697,20.40449438202247,96.0,35.651685393258425,80.28089887640449,8.0,22.471910112359552,16.696629213483146,22.528089887640448,9.47191011235955,31.078651685393258,19.01123595505618,14.157303370786517,7.943820224719101,4.820224719101123,20.325842696629213,0.5681818181818182,0.4,0.375,1502.0825200829606,19
2015,1610612763,9072.0,3366.0,7717.0,562.0,1713.0,1778.0,2287.0,1046.0,2858.0,1892.0,1289.0,812.0,396.0,2031.0,9289.0,3298.0,7309.0,890.0,2469.0,1803.0,2351.0,936.0,3072.0,2017.0,1511.0,693.0,546.0,1973.0,9046.325,9000.725,93,48,100.28381690907634,103.20279755241938,-2.9189806433430476,0.47259297654528964,0.14248880070083708,0.2540067994171928,0.5161290322580645,0.5161290322580645,97.54838709677419,36.193548387096776,82.97849462365592,6.043010752688172,18.419354838709676,19.118279569892472,24.591397849462364,11.24731182795699,30.731182795698924,20.344086021505376,13.86021505376344,8.731182795698924,4.258064516129032,21.838709677419356,99.88172043010752,35.46236559139785,78.59139784946237,9.56989247311828,26.548387096774192,19.387096774193548,25.27956989247312,10.064516129032258,33.03225806451613,21.688172043010752,16.247311827956988,7.451612903225806,5.870967741935484,21.21505376344086,0.6382978723404256,0.391304347826087,0.0,1473.0498407976409,14
2015,1610612764,9320.0,3526.0,7642.0,769.0,2159.0,1499.0,2042.0,810.0,2933.0,2195.0,1295.0,770.0,356.0,1864.0,9306.0,3433.0,7478.0,804.0,2187.0,1636.0,2134.0,860.0,3104.0,2004.0,1449.0,715.0,388.0,1817.0,9096.95,9080.65,89,45,102.45192069869572,102.48165054263738,-0.029729843941666445,0.5117115938236064,0.14235540483348813,0.20694941236586611,0.5056179775280899,0.5056179775280899,104.71910112359551,39.61797752808989,85.86516853932584,8.640449438202246,24.258426966292134,16.84269662921348,22.9438202247191,9.101123595505618,32.95505617977528,24.662921348314608,14.55056179775281,8.651685393258427,4.0,20.9438202247191,104.56179775280899,38.57303370786517,84.02247191011236,9.03370786516854,24.573033707865168,18.382022471910112,23.97752808988764,9.662921348314606,34.87640449438202,22.51685393258427,16.280898876404493,8.03370786516854,4.359550561797753,20.415730337078653,0.5454545454545454,0.4666666666666667,0.625,1516.9875256967628,16
2015,1610612765,9565.0,3557.0,8055.0,853.0,2453.0,1598.0,2365.0,1134.0,3159.0,1863.0,1276.0,660.0,350.0,1799.0,9495.0,3613.0,7879.0,715.0,1983.0,1554.0,1975.0,849.0,3134.0,1993.0,1270.0,668.0,410.0,2022.0,9320.375,9238.125,94,47,102.62462615506351,102.78059671199513,-0.15597055693162076,0.49453755431409063,0.13690436275364457,0.26569821930646675,0.5,0.5,101.75531914893617,37.840425531914896,85.69148936170212,9.074468085106384,26.095744680851062,17.0,25.159574468085108,12.063829787234043,33.6063829787234,19.819148936170212,13.574468085106384,7.0212765957446805,3.723404255319149,19.138297872340427,101.01063829787235,38.43617021276596,83.81914893617021,7.6063829787234045,21.095744680851062,16.53191489361702,21.01063829787234,9.03191489361702,33.340425531914896,21.20212765957447,13.51063829787234,7.1063829787234045,4.361702127659575,21.51063829787234,0.574468085106383,0.425531914893617,0.16666666666666666,1505.0749683612396,17
2015,1610612766,9902.0,3528.0,8122.0,987.0,2745.0,1859.0,2352.0,843.0,3403.0,2027.0,1205.0,691.0,485.0,1758.0,9663.0,3639.0,8220.0,832.0,2417.0,1553.0,2041.0,860.0,3498.0,2209.0,1294.0,653.0,530.0,2013.0,9601.2,9623.475,97,58,103.13294171561887,100.4107144248829,2.7222272907359724,0.49513666584585075,0.12550514519018455,0.19419488597097442,0.5979381443298969,0.5979381443298969,102.08247422680412,36.371134020618555,83.73195876288659,10.175257731958762,28.298969072164947,19.164948453608247,24.24742268041237,8.690721649484535,35.08247422680412,20.896907216494846,12.422680412371134,7.123711340206185,5.0,18.123711340206185,99.61855670103093,37.51546391752577,84.74226804123711,8.577319587628866,24.917525773195877,16.010309278350515,21.04123711340206,8.8659793814433,36.06185567010309,22.77319587628866,13.34020618556701,6.731958762886598,5.463917525773196,20.75257731958763,0.7446808510638298,0.46,0.42857142857142855,1578.9091812336344,8
2015,1610616833,346.0,150.0,274.0,40.0,118.0,6.0,10.0,30.0,84.0,68.0,48.0,22.0,4.0,16.0,392.0,164.0,298.0,62.0,160.0,2.0,4.0,34.0,84.0,102.0,28.0,40.0,0.0,16.0,296.75,293.9,2,0,116.59646166807076,133.37870023817626,-16.782238570105505,0.6204379562043796,0.16175231676495366,0.2631578947368421,0.0,0.0,173.0,75.0,137.0,20.0,59.0,3.0,5.0,15.0,42.0,34.0,24.0,11.0,2.0,8.0,196.0,82.0,149.0,31.0,80.0,1.0,2.0,17.0,42.0,51.0,14.0,20.0,0.0,8.0,0.0,,0.0,1457.9339039266374,33
2015,1610616834,392.0,164.0,298.0,62.0,160.0,2.0,4.0,34.0,84.0,102.0,28.0,40.0,0.0,16.0,346.0,150.0,274.0,40.0,118.0,6.0,10.0,30.0,84.0,68.0,48.0,22.0,4.0,16.0,293.9,296.75,2,2,133.37870023817626,116.59646166807076,16.782238570105505,0.6543624161073825,0.09527050017012591,0.288135593220339,1.0,1.0,196.0,82.0,149.0,31.0,80.0,1.0,2.0,17.0,42.0,51.0,14.0,20.0,0.0,8.0,173.0,75.0,137.0,20.0,59.0,3.0,5.0,15.0,42.0,34.0,24.0,11.0,2.0,8.0,,1.0,1.0,1542.0660960733626,1
2015,93,167.0,62.0,166.0,16.0,61.0,27.0,39.0,20.0,43.0,44.0,34.0,34.0,13.0,57.0,223.0,78.0,154.0,19.0,43.0,48.0,61.0,28.0,79.0,51.0,45.0,13.0,13.0,36.0,198.525,199.975,2,0,84.12038786047097,111.51393924240531,-27.393551381934344,0.42168674698795183,0.1712630651051505,0.20202020202020202,0.0,0.0,83.5,31.0,83.0,8.0,30.5,13.5,19.5,10.0,21.5,22.0,17.0,17.0,6.5,28.5,111.5,39.0,77.0,9.5,21.5,24.0,30.5,14.0,39.5,25.5,22.5,6.5,6.5,18.0,,0.0,0.0,1447.1070171794333,33
2015,94,91.0,37.0,83.0,9.0,26.0,8.0,16.0,10.0,29.0,18.0,22.0,7.0,7.0,23.0,124.0,46.0,82.0,8.0,21.0,24.0,29.0,8.0,33.0,31.0,14.0,15.0,3.0,19.0,102.6,101.775,1,0,88.69395711500975,121.83738639154997,-33.14342927654022,0.5,0.21442495126705655,0.23255813953488372,0.0,0.0,91.0,37.0,83.0,9.0,26.0,8.0,16.0,10.0,29.0,18.0,22.0,7.0,7.0,23.0,124.0,46.0,82.0,8.0,21.0,24.0,29.0,8.0,33.0,31.0,14.0,15.0,3.0,19.0,0.0,,0.0,1479.7550517776674,33
2016,12304,89.0,30.0,70.0,14.0,31.0,15.0,20.0,6.0,22.0,24.0,23.0,15.0,2.0,24.0,92.0,33.0,65.0,5.0,15.0,21.0,26.0,6.0,29.0,17.0,27.0,11.0,5.0,23.0,96.5,98.35,1,0,92.2279792746114,93.54346720894765,-1.3154879343362467,0.5285714285714286,0.23834196891191708,0.17142857142857143,0.0,0.0,89.0,30.0,70.0,14.0,31.0,15.0,20.0,6.0,22.0,24.0,23.0,15.0,2.0,24.0,92.0,33.0,65.0,5.0,15.0,21.0,26.0,6.0,29.0,17.0,27.0,11.0,5.0,23.0,0.0,,0.0,1493.9773158349747,33
2016,12315,142.0,47.0,81.0,20.0,37.0,28.0,40.0,11.0,29.0,32.0,24.0,9.0,5.0,31.0,137.0,52.0,95.0,11.0,29.0,22.0,32.0,12.0,24.0,22.0,17.0,13.0,2.0,34.0,113.0,115.2,1,1,125.66371681415929,118.92361111111111,6.740105703048172,0.7037037037037037,0.21238938053097345,0.3142857142857143,1.0,1.0,142.0,47.0,81.0,20.0,37.0,28.0,40.0,11.0,29.0,32.0,24.0,9.0,5.0,31.0,137.0,52.0,95.0,11.0,29.0,22.0,32.0,12.0,24.0,22.0,17.0,13.0,2.0,34.0,1.0,,1.0,1497.1336799857593,1
2016,12329,94.0,36.0,85.0,4.0,23.0,18.0,24.0,6.0,35.0,18.0,21.0,4.0,2.0,20.0,131.0,49.0,94.0,14.0,42.0,19.0,30.0,14.0,38.0,34.0,9.0,12.0,7.0,20.0,111.4,103.25,1,0,84.38061041292639,126.87651331719127,-42.49590290426488,0.4470588235294118,0.18850987432675043,0.13636363636363635,0.0,0.0,94.0,36.0,85.0,4.0,23.0,18.0,24.0,6.0,35.0,18.0,21.0,4.0,2.0,20.0,131.0,49.0,94.0,14.0,42.0,19.0,30.0,14.0,38.0,34.0,9.0,12.0,7.0,20.0,,0.0,0.0,1493.4953389907348,33
2016,12330,105.0,33.0,72.0,15.0,29.0,24.0,33.0,13.0,20.0,28.0,17.0,7.0,3.0,24.0,122.0,47.0,77.0,10.0,18.0,18.0,30.0,10.0,23.0,22.0,8.0,7.0,4.0,27.0,91.675,89.25,1,0,114.53504226888465,136.69467787114846,-22.159635602263805,0.5625,0.1854376874829561,0.3611111111111111,0.0,0.0,105.0,33.0,72.0,15.0,29.0,24.0,33.0,13.0,20.0,28.0,17.0,7.0,3.0,24.0,122.0,47.0,77.0,10.0,18.0,18.0,30.0,10.0,23.0,22.0,8.0,7.0,4.0,27.0,,0.0,0.0,1495.028397456983,33
2016,1610612737,9778.0,3609.0,8018.0,829.0,2460.0,1731.0,2366.0,981.0,3254.0,2256.0,1505.0,760.0,457.0,1773.0,9814.0,3645.0,8261.0,988.0,2825.0,1536.0,1990.0,998.0,3147.0,2190.0,1443.0,849.0,510.0,2075.0,9665.85,9651.25,95,50,101.16027043664033,101.6863100634633,-0.5260396268229641,0.5018084310301821,0.1557028093752748,0.2376453488372093,0.5263157894736842,0.5263157894736842,102.92631578947369,37.98947368421052,84.4,8.726315789473684,25.894736842105264,18.221052631578946,24.905263157894737,10.326315789473684,34.252631578947366,23.74736842105263,15.842105263157896,8.0,4.810526315789474,18.66315789473684,103.30526315789474,38.36842105263158,86.9578947368421,10.4,29.736842105263158,16.16842105263158,20.94736842105263,10.505263157894737,33.126315789473686,23.05263157894737,15.189473684210526,8.936842105263159,5.368421052631579,21.842105263157894,0.574468085106383,0.4791666666666667,0.3333333333333333,1501.6187504496504,13
2016,1610612738,11486.0,4130.0,9085.0,1285.0,3568.0,1941.0,2437.0,976.0,3450.0,2714.0,1455.0,825.0,445.0,2223.0,11281.0,4139.0,9147.0,966.0,2907.0,2037.0,2640.0,1165.0,3606.0,2429.0,1527.0,826.0,545.0,2154.0,10721.575,10763.0,107,67,107.12978270450002,104.8127845396265,2.3169981648735103,0.5253164556962026,0.13570767354609747,0.2130074203404627,0.6261682242990654,0.6261682242990654,107.34579439252336,38.598130841121495,84.90654205607477,12.009345794392523,33.345794392523366,18.14018691588785,22.77570093457944,9.121495327102803,32.242990654205606,25.364485981308412,13.598130841121495,7.710280373831775,4.158878504672897,20.77570093457944,105.42990654205607,38.6822429906542,85.48598130841121,9.02803738317757,27.16822429906542,19.037383177570092,24.672897196261683,10.88785046728972,33.700934579439256,22.700934579439252,14.271028037383177,7.719626168224299,5.093457943925234,20.130841121495326,0.6851851851851852,0.5660377358490566,0.2857142857142857,1592.2399693084114,6
2016,1610612739,11751.0,4231.0,8949.0,1380.0,3551.0,1909.0,2536.0,964.0,3612.0,2403.0,1450.0,723.0,436.0,1964.0,11375.0,4287.0,9366.0,1101.0,3054.0,1700.0,2189.0,1145.0,3483.0,2629.0,1370.0,785.0,448.0,2215.0,10639.6,10630.775,106,66,110.4458814241137,107.0006655206229,3.4452159034907908,0.5498938428874734,0.13628331892176399,0.21677535417135146,0.6226415094339622,0.6226415094339622,110.85849056603773,39.91509433962264,84.4245283018868,13.018867924528301,33.5,18.00943396226415,23.92452830188679,9.09433962264151,34.075471698113205,22.669811320754718,13.679245283018869,6.820754716981132,4.113207547169812,18.528301886792452,107.31132075471699,40.443396226415096,88.35849056603773,10.38679245283019,28.81132075471698,16.037735849056602,20.650943396226417,10.80188679245283,32.85849056603774,24.80188679245283,12.924528301886792,7.40566037735849,4.226415094339623,20.89622641509434,0.7358490566037735,0.5094339622641509,0.2,1655.9811575768617,7
2016,1610612740,9189.0,3438.0,7636.0,819.0,2334.0,1494.0,1988.0,747.0,3106.0,2019.0,1150.0,677.0,479.0,1641.0,9392.0,3529.0,7858.0,927.0,2628.0,1407.0,1850.0,952.0,3298.0,2069.0,1226.0,651.0,381.0,1727.0,8983.3,9010.75,88,35,102.2898044148587,104.23105734816747,-1.9412529333087747,0.5038632792037716,0.12801531731101043,0.18467243510506798,0.3977272727272727,0.3977272727272727,104.42045454545455,39.06818181818182,86.77272727272727,9.306818181818182,26.522727272727273,16.977272727272727,22.59090909090909,8.488636363636363,35.29545454545455,22.943181818181817,13.068181818181818,7.693181818181818,5.443181818181818,18.647727272727273,106.72727272727273,40.10227272727273,89.29545454545455,10.534090909090908,29.863636363636363,15.988636363636363,21.022727272727273,10.818181818181818,37.47727272727273,23.511363636363637,13.931818181818182,7.3977272727272725,4.329545454545454,19.625,0.5,0.29545454545454547,0.375,1464.3903006694943,24
2016,1610612741,9744.0,3652.0,8236.0,719.0,2142.0,1721.0,2151.0,1153.0,3265.0,2141.0,1325.0,735.0,476.0,1725.0,9732.0,3729.0,8207.0,866.0,2512.0,1408.0,1837.0,964.0,3117.0,2280.0,1280.0,714.0,435.0,1797.0,9429.725,9395.575,95,46,103.33281193247947,103.58067494538652,-0.2478630129070467,0.4870689655172414,0.14051311146401405,0.27002341920374706,0.4842105263157895,0.4842105263157895,102.56842105263158,38.44210526315789,86.69473684210526,7.568421052631579,22.54736842105263,18.11578947368421,22.642105263157895,12.136842105263158,34.36842105263158,22.53684210526316,13.947368421052632,7.7368421052631575,5.010526315789473,18.157894736842106,102.4421052631579,39.252631578947366,86.38947368421053,9.115789473684211,26.442105263157895,14.821052631578947,19.33684210526316,10.147368421052631,32.810526315789474,24.0,13.473684210526315,7.515789473684211,4.578947368421052,18.91578947368421,0.5510204081632653,0.41304347826086957,0.3333333333333333,1497.5139254548424,19
2016,1610612742,8687.0,3211.0,7349.0,938.0,2663.0,1327.0,1663.0,729.0,2747.0,1843.0,1078.0,662.0,340.0,1728.0,8989.0,3296.0,7066.0,854.0,2267.0,1543.0,2000.0,812.0,3180.0,1894.0,1336.0,581.0,310.0,1755.0,8487.925,8540.0,89,35,102.3453906579052,105.2576112412178,-2.912220583312603,0.5007484011430127,0.12700394972858503,0.18649270913277052,0.39325842696629215,0.39325842696629215,97.6067415730337,36.07865168539326,82.57303370786516,10.539325842696629,29.921348314606742,14.910112359550562,18.685393258426966,8.191011235955056,30.865168539325843,20.707865168539325,12.112359550561798,7.438202247191011,3.8202247191011236,19.415730337078653,101.0,37.03370786516854,79.3932584269663,9.595505617977528,25.471910112359552,17.337078651685392,22.471910112359552,9.123595505617978,35.73033707865169,21.280898876404493,15.01123595505618,6.52808988764045,3.4831460674157304,19.719101123595507,0.5227272727272727,0.26666666666666666,0.2222222222222222,1444.4780346579178,27
2016,1610612743,9995.0,3673.0,7879.0,926.0,2563.0,1723.0,2240.0,1074.0,3140.0,2256.0,1371.0,632.0,356.0,1738.0,9949.0,3759.0,7953.0,888.0,2361.0,1543.0,1996.0,846.0,2843.0,2136.0,1100.0,760.0,444.0,1856.0,9240.0,9155.1,90,44,108.17099567099567,108.67166934277068,-0.5006736717750186,0.5249397131615687,0.14837662337662338,0.27418943068675006,0.4888888888888889,0.4888888888888889,111.05555555555556,40.81111111111111,87.54444444444445,10.28888888888889,28.477777777777778,19.144444444444446,24.88888888888889,11.933333333333334,34.888888888888886,25.066666666666666,15.233333333333333,7.022222222222222,3.9555555555555557,19.31111111111111,110.54444444444445,41.766666666666666,88.36666666666666,9.866666666666667,26.233333333333334,17.144444444444446,22.177777777777777,9.4,31.58888888888889,23.733333333333334,12.222222222222221,8.444444444444445,4.933333333333334,20.622222222222224,0.5348837209302325,0.44680851063829785,0.625,1527.6662016945,18
